0.784035,0.000684593,0.0699786,-24.61,0,0,0,0
0.784037,0.00120238,0.0498369,-52.0645,0,0,0,0
0.784036,-0.000453024,0.0837115,15.2901,0,0,0,0
0.784037,-0.000302016,0.0837115,19.801,0,0,0,0
0.784034,-0.00118469,0.110262,55.6093,0,0,0,0
0.784035,-0.000552433,0.103853,18.9098,0,0,0,0
0.784037,0.000377696,0.0837115,-35.6533,0,0,0,0
0.78403,-0.00198616,0.144136,57.9254,0,0,0,0
0.784022,-0.00305343,0.190828,79.5585,0,0,0,0
0.784025,-0.00179826,0.184419,30.6005,0,0,0,0
0.784024,-0.000690217,0.170687,21.7227,0,0,0,0
0.784027,0.000760559,0.137728,-33.3558,0,0,0,0
0.784023,-0.000476305,0.164278,27.8237,0,0,0,0
0.784023,-0.000317537,0.164278,10.8002,0,0,0,0
0.784025,0.000296935,0.150545,-13.3809,0,0,0,0
0.784017,-0.00129401,0.190828,42.8104,0,0,0,0
0.784012,-0.00235465,0.231111,82.4309,0,0,0,0
0.784015,-0.000349061,0.198152,-27.6244,0,0,0,0
0.784014,-0.000470066,0.204561,-21.262,0,0,0,0
0.784013,0.000432608,0.184419,-56.3331,0,0,0,0
0.784011,0.00103439,0.164278,-50.6142,0,0,0,0
0.784006,0.000452235,0.170687,-23.9677,0,0,0,0
0.783996,-0.00142784,0.217378,69.8277,0,0,0,0
0.783999,0.00176078,0.144136,-34.1869,0,0,0,0
0.783998,-0.00350653,0.144136,8.04196,0,0,0,0
0.783991,-0.00735221,0.144136,-11.6026,0,0,0,0
0.783988,-0.01051,0.150545,-12.735,0,0,0,0
0.783978,-0.0131866,0.170687,-10.7101,0,0,0,0
0.78397,-0.0152921,0.190828,22.6674,0,0,0,0
0.783974,-0.00866332,0.117586,-68.7863,0,0,0,0
0.783965,-0.0116118,0.123995,-9.27301,0,0,0,0
0.783954,-0.0105278,0.170687,33.9328,0,0,0,0
0.783938,-0.0102867,0.23752,52.3488,0,0,0,0
0.783927,-0.0116674,0.224703,-19.547,0,0,0,0
0.783919,-0.00786907,0.204561,-35.0114,0,0,0,0
0.783914,-0.00312707,0.130403,-78.3448,0,0,0,0
0.783906,-0.00408356,0.0498369,-93.82,0,0,0,0
0.783894,-0.00699015,0.016878,-31.5033,0,0,0,0
0.783875,-0.0117851,0.0571612,18.7811,0,0,0,0
0.783855,-0.0116677,0.130403,64.5225,0,0,0,0
0.783837,-0.0103655,0.178011,26.3518,0,0,0,0
0.783812,-0.0109868,0.271395,90.2844,0,0,0,0
